group_index,group_id,size,first_index,minimum_length,maximum_length,negative_n,positive_n
605,SW60C80_00605,1,727,7,7,1,0
606,SW60C80_00606,1,728,4,4,0,1
607,SW60C80_00607,1,730,11,11,1,0
608,SW60C80_00608,1,731,9,9,0,1
609,SW60C80_00609,1,735,5,5,1,0
610,SW60C80_00610,2,736,5,6,2,0
611,SW60C80_00611,2,737,3,3,0,2
612,SW60C80_00612,1,738,4,4,1,0
613,SW60C80_00613,1,739,10,10,0,1
614,SW60C80_00614,1,740,3,3,0,1
615,SW60C80_00615,1,741,14,14,0,1
616,SW60C80_00616,1,742,12,12,1,0
617,SW60C80_00617,1,744,5,5,1,0
618,SW60C80_00618,1,745,7,7,0,1
619,SW60C80_00619,2,746,3,3,2,0
620,SW60C80_00620,1,747,4,4,0,1
621,SW60C80_00621,1,748,8,8,1,0
622,SW60C80_00622,1,749,5,5,0,1
623,SW60C80_00623,1,752,18,18,1,0
624,SW60C80_00624,2,753,6,6,2,0
625,SW60C80_00625,1,754,11,11,1,0
626,SW60C80_00626,1,756,3,3,1,0
627,SW60C80_00627,1,757,6,6,0,1
628,SW60C80_00628,1,759,13,13,0,1
629,SW60C80_00629,1,761,7,7,0,1
630,SW60C80_00630,1,762,21,21,0,1
631,SW60C80_00631,1,763,6,6,0,1
632,SW60C80_00632,1,765,15,15,0,1
633,SW60C80_00633,1,766,6,6,0,1
634,SW60C80_00634,1,768,2,2,0,1
635,SW60C80_00635,1,773,4,4,0,1
636,SW60C80_00636,1,774,9,9,0,1
637,SW60C80_00637,1,775,12,12,1,0
638,SW60C80_00638,1,776,13,13,0,1
639,SW60C80_00639,1,777,8,8,1,0
640,SW60C80_00640,1,778,15,15,0,1
641,SW60C80_00641,1,779,17,17,0,1
642,SW60C80_00642,1,782,8,8,0,1
643,SW60C80_00643,1,783,15,15,0,1
644,SW60C80_00644,1,784,11,11,1,0
645,SW60C80_00645,1,785,8,8,1,0
646,SW60C80_00646,1,786,13,13,1,0
647,SW60C80_00647,1,787,14,14,1,0
648,SW60C80_00648,1,788,10,10,0,1
649,SW60C80_00649,1,789,4,4,1,0
650,SW60C80_00650,1,790,20,20,0,1
651,SW60C80_00651,1,791,10,10,1,0
652,SW60C80_00652,1,792,6,6,1,0
653,SW60C80_00653,1,794,12,12,1,0
654,SW60C80_00654,1,795,8,8,1,0
655,SW60C80_00655,1,796,5,5,0,1
656,SW60C80_00656,1,797,14,14,0,1
657,SW60C80_00657,1,803,2,2,1,0
658,SW60C80_00658,1,804,5,5,0,1
659,SW60C80_00659,1,806,8,8,0,1
660,SW60C80_00660,1,807,19,19,1,0
661,SW60C80_00661,1,808,17,17,0,1
662,SW60C80_00662,1,809,3,3,1,0
663,SW60C80_00663,1,811,13,13,1,0
664,SW60C80_00664,1,812,3,3,1,0
665,SW60C80_00665,1,813,12,12,0,1
666,SW60C80_00666,2,814,3,3,0,2
667,SW60C80_00667,1,815,5,5,1,0
668,SW60C80_00668,1,816,5,5,0,1
669,SW60C80_00669,1,818,10,10,1,0
670,SW60C80_00670,1,819,10,10,0,1
671,SW60C80_00671,1,820,10,10,0,1
672,SW60C80_00672,1,822,4,4,0,1
673,SW60C80_00673,1,823,14,14,0,1
674,SW60C80_00674,1,824,4,4,0,1
675,SW60C80_00675,1,825,13,13,0,1
676,SW60C80_00676,1,826,14,14,0,1
677,SW60C80_00677,1,828,6,6,0,1
678,SW60C80_00678,1,829,12,12,1,0
679,SW60C80_00679,1,830,26,26,0,1
680,SW60C80_00680,1,831,13,13,0,1
681,SW60C80_00681,1,832,11,11,1,0
682,SW60C80_00682,1,834,2,2,0,1
683,SW60C80_00683,1,835,3,3,0,1
684,SW60C80_00684,2,837,5,5,0,2
685,SW60C80_00685,1,838,13,13,0,1
686,SW60C80_00686,1,839,4,4,1,0
687,SW60C80_00687,1,840,18,18,1,0
688,SW60C80_00688,1,841,12,12,0,1
689,SW60C80_00689,1,844,16,16,1,0
690,SW60C80_00690,1,845,10,10,0,1
691,SW60C80_00691,2,846,3,3,2,0
692,SW60C80_00692,2,847,3,3,1,1
693,SW60C80_00693,1,848,17,17,1,0
694,SW60C80_00694,1,849,6,6,1,0
695,SW60C80_00695,1,850,11,11,0,1
696,SW60C80_00696,1,852,3,3,0,1
697,SW60C80_00697,1,853,5,5,0,1
698,SW60C80_00698,1,854,4,4,1,0
699,SW60C80_00699,1,857,17,17,1,0
700,SW60C80_00700,1,858,3,3,1,0
701,SW60C80_00701,1,860,8,8,1,0
702,SW60C80_00702,1,861,5,5,1,0
703,SW60C80_00703,1,863,5,5,1,0
704,SW60C80_00704,1,864,13,13,0,1
705,SW60C80_00705,1,866,5,5,1,0
706,SW60C80_00706,1,867,6,6,1,0
707,SW60C80_00707,1,868,10,10,1,0
708,SW60C80_00708,1,869,14,14,1,0
709,SW60C80_00709,1,870,3,3,0,1
710,SW60C80_00710,1,871,2,2,1,0
711,SW60C80_00711,1,872,3,3,0,1
712,SW60C80_00712,1,873,2,2,1,0
713,SW60C80_00713,1,876,11,11,1,0
714,SW60C80_00714,1,877,11,11,1,0
715,SW60C80_00715,1,878,9,9,0,1
716,SW60C80_00716,1,879,6,6,1,0
717,SW60C80_00717,1,881,13,13,1,0
718,SW60C80_00718,2,882,3,3,0,2
719,SW60C80_00719,1,883,14,14,1,0
720,SW60C80_00720,1,885,6,6,1,0
721,SW60C80_00721,1,887,2,2,0,1
722,SW60C80_00722,1,889,14,14,1,0
723,SW60C80_00723,1,890,40,40,0,1
724,SW60C80_00724,1,891,3,3,0,1
725,SW60C80_00725,1,892,9,9,0,1
726,SW60C80_00726,3,893,5,5,0,3
727,SW60C80_00727,1,895,4,4,0,1
728,SW60C80_00728,1,896,14,14,0,1
729,SW60C80_00729,1,898,2,2,0,1
730,SW60C80_00730,1,899,12,12,0,1
731,SW60C80_00731,1,901,8,8,1,0
732,SW60C80_00732,1,902,7,7,1,0
733,SW60C80_00733,1,904,11,11,1,0
734,SW60C80_00734,1,905,12,12,1,0
735,SW60C80_00735,1,906,9,9,1,0
736,SW60C80_00736,1,907,2,2,0,1
737,SW60C80_00737,1,908,4,4,1,0
738,SW60C80_00738,1,909,5,5,0,1
739,SW60C80_00739,1,912,3,3,0,1
740,SW60C80_00740,1,913,8,8,1,0
741,SW60C80_00741,1,914,9,9,1,0
742,SW60C80_00742,1,915,8,8,0,1
743,SW60C80_00743,1,916,7,7,1,0
744,SW60C80_00744,1,917,9,9,0,1
745,SW60C80_00745,1,918,6,6,1,0
746,SW60C80_00746,1,920,4,4,1,0
747,SW60C80_00747,1,922,9,9,1,0
748,SW60C80_00748,1,923,13,13,1,0
749,SW60C80_00749,1,925,8,8,1,0
750,SW60C80_00750,2,926,3,3,0,2
751,SW60C80_00751,1,927,11,11,1,0
752,SW60C80_00752,1,928,5,5,0,1
753,SW60C80_00753,1,929,4,4,0,1
754,SW60C80_00754,1,931,3,3,0,1
755,SW60C80_00755,1,932,2,2,1,0
756,SW60C80_00756,1,933,3,3,0,1
757,SW60C80_00757,1,934,6,6,1,0
758,SW60C80_00758,1,935,9,9,1,0
759,SW60C80_00759,2,936,6,7,0,2
760,SW60C80_00760,1,937,10,10,0,1
761,SW60C80_00761,2,938,6,6,2,0
762,SW60C80_00762,2,941,3,3,0,2
763,SW60C80_00763,1,942,8,8,1,0
764,SW60C80_00764,1,944,4,4,1,0
765,SW60C80_00765,1,946,7,7,1,0
766,SW60C80_00766,1,947,5,5,0,1
767,SW60C80_00767,1,948,2,2,0,1
768,SW60C80_00768,1,949,8,8,0,1
769,SW60C80_00769,1,950,10,10,1,0
770,SW60C80_00770,2,951,3,3,0,2
771,SW60C80_00771,1,952,9,9,1,0
772,SW60C80_00772,1,953,7,7,1,0
773,SW60C80_00773,3,955,5,6,3,0
774,SW60C80_00774,1,956,13,13,1,0
775,SW60C80_00775,1,957,6,6,1,0
776,SW60C80_00776,2,959,4,5,0,2
777,SW60C80_00777,1,960,8,8,0,1
778,SW60C80_00778,2,961,5,6,0,2
779,SW60C80_00779,1,965,7,7,0,1
780,SW60C80_00780,1,966,13,13,1,0
781,SW60C80_00781,1,967,7,7,1,0
782,SW60C80_00782,1,968,12,12,0,1
783,SW60C80_00783,1,970,15,15,1,0
784,SW60C80_00784,1,971,13,13,1,0
785,SW60C80_00785,1,973,3,3,0,1
786,SW60C80_00786,3,974,4,5,3,0
787,SW60C80_00787,1,975,4,4,1,0
788,SW60C80_00788,1,976,12,12,0,1
789,SW60C80_00789,1,978,9,9,1,0
790,SW60C80_00790,1,979,3,3,0,1
791,SW60C80_00791,1,980,5,5,1,0
792,SW60C80_00792,2,983,5,6,1,1
793,SW60C80_00793,1,984,3,3,0,1
794,SW60C80_00794,1,985,11,11,0,1
795,SW60C80_00795,1,988,11,11,1,0
796,SW60C80_00796,1,989,10,10,0,1
797,SW60C80_00797,1,990,10,10,1,0
798,SW60C80_00798,1,991,3,3,0,1
799,SW60C80_00799,1,995,11,11,1,0
800,SW60C80_00800,1,996,1,1,0,1
801,SW60C80_00801,1,997,7,7,1,0
802,SW60C80_00802,1,998,10,10,1,0
803,SW60C80_00803,1,1000,11,11,1,0
804,SW60C80_00804,1,1001,2,2,1,0
805,SW60C80_00805,1,1002,18,18,0,1
806,SW60C80_00806,1,1003,3,3,1,0
807,SW60C80_00807,1,1004,6,6,1,0
808,SW60C80_00808,1,1006,7,7,1,0
809,SW60C80_00809,1,1007,9,9,1,0
810,SW60C80_00810,1,1008,7,7,0,1
811,SW60C80_00811,1,1009,8,8,1,0
812,SW60C80_00812,1,1010,10,10,1,0
813,SW60C80_00813,1,1011,8,8,0,1
814,SW60C80_00814,1,1014,3,3,0,1
815,SW60C80_00815,1,1015,11,11,1,0
816,SW60C80_00816,1,1016,10,10,1,0
817,SW60C80_00817,1,1017,4,4,1,0
818,SW60C80_00818,1,1018,6,6,1,0
819,SW60C80_00819,1,1021,8,8,1,0
820,SW60C80_00820,1,1024,14,14,1,0
821,SW60C80_00821,1,1025,6,6,1,0
822,SW60C80_00822,1,1027,5,5,1,0
823,SW60C80_00823,1,1028,4,4,0,1
824,SW60C80_00824,1,1029,9,9,1,0
825,SW60C80_00825,1,1030,14,14,1,0
826,SW60C80_00826,1,1031,26,26,0,1
827,SW60C80_00827,1,1032,5,5,1,0
828,SW60C80_00828,1,1033,4,4,0,1
829,SW60C80_00829,1,1034,9,9,1,0
830,SW60C80_00830,1,1035,14,14,1,0
831,SW60C80_00831,1,1038,6,6,1,0
832,SW60C80_00832,1,1041,12,12,0,1
833,SW60C80_00833,1,1042,5,5,0,1
834,SW60C80_00834,1,1044,8,8,1,0
835,SW60C80_00835,1,1046,6,6,1,0
836,SW60C80_00836,3,1047,3,3,2,1
837,SW60C80_00837,1,1048,5,5,1,0
838,SW60C80_00838,1,1049,7,7,1,0
839,SW60C80_00839,2,1050,5,6,1,1
840,SW60C80_00840,1,1052,4,4,1,0
841,SW60C80_00841,1,1053,5,5,0,1
842,SW60C80_00842,2,1054,4,4,0,2
843,SW60C80_00843,1,1055,16,16,1,0
844,SW60C80_00844,1,1056,12,12,0,1
845,SW60C80_00845,1,1058,5,5,1,0
846,SW60C80_00846,1,1059,4,4,1,0
847,SW60C80_00847,1,1060,3,3,0,1
848,SW60C80_00848,1,1061,16,16,1,0
849,SW60C80_00849,1,1062,2,2,0,1
850,SW60C80_00850,1,1063,3,3,0,1
851,SW60C80_00851,1,1065,10,10,0,1
852,SW60C80_00852,1,1067,7,7,1,0
853,SW60C80_00853,1,1070,4,4,0,1
854,SW60C80_00854,1,1071,5,5,1,0
855,SW60C80_00855,1,1072,2,2,0,1
856,SW60C80_00856,1,1074,5,5,0,1
857,SW60C80_00857,1,1075,12,12,0,1
858,SW60C80_00858,1,1077,20,20,0,1
859,SW60C80_00859,1,1079,13,13,1,0
860,SW60C80_00860,1,1080,11,11,0,1
861,SW60C80_00861,2,1081,3,3,2,0
862,SW60C80_00862,1,1084,7,7,1,0
863,SW60C80_00863,1,1085,6,6,1,0
864,SW60C80_00864,1,1086,6,6,1,0
865,SW60C80_00865,1,1087,18,18,1,0
866,SW60C80_00866,1,1088,6,6,1,0
867,SW60C80_00867,1,1092,2,2,0,1
868,SW60C80_00868,1,1093,15,15,1,0
869,SW60C80_00869,1,1094,2,2,1,0
870,SW60C80_00870,1,1097,4,4,1,0
871,SW60C80_00871,1,1098,8,8,0,1
872,SW60C80_00872,1,1099,18,18,1,0
873,SW60C80_00873,1,1100,8,8,1,0
874,SW60C80_00874,1,1102,10,10,1,0
875,SW60C80_00875,1,1103,10,10,0,1
876,SW60C80_00876,1,1104,7,7,1,0
877,SW60C80_00877,1,1106,7,7,1,0
878,SW60C80_00878,1,1107,16,16,1,0
879,SW60C80_00879,1,1108,8,8,1,0
880,SW60C80_00880,1,1109,5,5,0,1
881,SW60C80_00881,1,1110,7,7,1,0
882,SW60C80_00882,1,1111,13,13,1,0
883,SW60C80_00883,1,1112,6,6,1,0
884,SW60C80_00884,1,1113,4,4,1,0
885,SW60C80_00885,1,1114,3,3,0,1
886,SW60C80_00886,1,1115,14,14,0,1
887,SW60C80_00887,2,1116,6,6,0,2
888,SW60C80_00888,1,1117,3,3,0,1
889,SW60C80_00889,1,1118,10,10,0,1
890,SW60C80_00890,1,1119,11,11,1,0
891,SW60C80_00891,1,1121,9,9,1,0
892,SW60C80_00892,1,1123,1,1,0,1
893,SW60C80_00893,1,1124,19,19,0,1
894,SW60C80_00894,1,1125,49,49,0,1
895,SW60C80_00895,1,1126,8,8,0,1
896,SW60C80_00896,1,1128,14,14,0,1
897,SW60C80_00897,1,1129,5,5,1,0
898,SW60C80_00898,1,1131,8,8,1,0
899,SW60C80_00899,1,1132,17,17,0,1
900,SW60C80_00900,1,1133,5,5,0,1
901,SW60C80_00901,1,1134,14,14,0,1
902,SW60C80_00902,1,1135,21,21,0,1
903,SW60C80_00903,3,1137,5,6,1,2
904,SW60C80_00904,1,1138,3,3,1,0
905,SW60C80_00905,1,1139,9,9,0,1
906,SW60C80_00906,1,1140,4,4,0,1
907,SW60C80_00907,1,1141,3,3,1,0
908,SW60C80_00908,1,1142,5,5,0,1
909,SW60C80_00909,1,1143,2,2,1,0
910,SW60C80_00910,1,1144,4,4,1,0
911,SW60C80_00911,2,1149,3,3,0,2
912,SW60C80_00912,1,1150,5,5,1,0
913,SW60C80_00913,1,1151,5,5,0,1
914,SW60C80_00914,1,1152,3,3,0,1
915,SW60C80_00915,1,1153,7,7,1,0
916,SW60C80_00916,1,1154,15,15,1,0
917,SW60C80_00917,1,1155,10,10,1,0
918,SW60C80_00918,1,1156,8,8,1,0
919,SW60C80_00919,1,1158,11,11,1,0
920,SW60C80_00920,1,1160,2,2,1,0
921,SW60C80_00921,1,1161,9,9,1,0
922,SW60C80_00922,1,1162,4,4,0,1
923,SW60C80_00923,1,1163,5,5,1,0
924,SW60C80_00924,5,1164,3,3,4,1
925,SW60C80_00925,1,1165,5,5,0,1
926,SW60C80_00926,1,1166,11,11,1,0
927,SW60C80_00927,1,1168,6,6,0,1
928,SW60C80_00928,1,1170,14,14,1,0
929,SW60C80_00929,1,1175,9,9,0,1
930,SW60C80_00930,1,1176,10,10,1,0
931,SW60C80_00931,1,1178,15,15,1,0
932,SW60C80_00932,1,1179,10,10,1,0
933,SW60C80_00933,1,1180,9,9,1,0
934,SW60C80_00934,1,1181,11,11,0,1
935,SW60C80_00935,1,1185,8,8,0,1
936,SW60C80_00936,1,1186,16,16,0,1
937,SW60C80_00937,1,1188,2,2,1,0
938,SW60C80_00938,1,1189,6,6,1,0
939,SW60C80_00939,1,1191,3,3,0,1
940,SW60C80_00940,1,1192,10,10,1,0
941,SW60C80_00941,1,1195,11,11,1,0
942,SW60C80_00942,1,1197,10,10,1,0
943,SW60C80_00943,1,1198,7,7,1,0
944,SW60C80_00944,1,1202,2,2,1,0
945,SW60C80_00945,1,1203,10,10,0,1
946,SW60C80_00946,1,1204,4,4,1,0
947,SW60C80_00947,1,1206,6,6,0,1
948,SW60C80_00948,1,1207,3,3,0,1
949,SW60C80_00949,1,1208,4,4,1,0
950,SW60C80_00950,1,1209,4,4,0,1
951,SW60C80_00951,1,1212,7,7,1,0
952,SW60C80_00952,1,1213,2,2,0,1
953,SW60C80_00953,1,1214,4,4,0,1
954,SW60C80_00954,2,1215,6,6,1,1
955,SW60C80_00955,1,1217,10,10,1,0
956,SW60C80_00956,1,1219,8,8,1,0
957,SW60C80_00957,1,1220,5,5,0,1
958,SW60C80_00958,1,1221,14,14,0,1
959,SW60C80_00959,2,1222,8,9,0,2
960,SW60C80_00960,1,1224,3,3,1,0
961,SW60C80_00961,1,1225,12,12,1,0
962,SW60C80_00962,1,1226,11,11,0,1
963,SW60C80_00963,1,1227,11,11,1,0
964,SW60C80_00964,1,1229,4,4,1,0
965,SW60C80_00965,1,1230,4,4,1,0
966,SW60C80_00966,1,1231,9,9,1,0
967,SW60C80_00967,1,1232,6,6,1,0
968,SW60C80_00968,5,1233,3,3,2,3
969,SW60C80_00969,1,1235,6,6,1,0
970,SW60C80_00970,1,1236,5,5,1,0
971,SW60C80_00971,1,1238,3,3,1,0
972,SW60C80_00972,1,1239,10,10,0,1
973,SW60C80_00973,1,1242,7,7,1,0
974,SW60C80_00974,4,1243,3,3,3,1
975,SW60C80_00975,1,1245,7,7,0,1
976,SW60C80_00976,1,1246,11,11,0,1
977,SW60C80_00977,1,1248,5,5,0,1
978,SW60C80_00978,1,1249,9,9,1,0
979,SW60C80_00979,1,1250,2,2,0,1
980,SW60C80_00980,1,1254,4,4,0,1
981,SW60C80_00981,1,1256,13,13,0,1
982,SW60C80_00982,1,1257,9,9,0,1
983,SW60C80_00983,1,1258,3,3,0,1
984,SW60C80_00984,2,1262,3,3,0,2
985,SW60C80_00985,1,1264,14,14,1,0
986,SW60C80_00986,1,1265,8,8,0,1
987,SW60C80_00987,1,1267,8,8,0,1
988,SW60C80_00988,1,1268,4,4,1,0
989,SW60C80_00989,1,1269,8,8,0,1
990,SW60C80_00990,1,1270,2,2,0,1
991,SW60C80_00991,1,1272,12,12,1,0
992,SW60C80_00992,1,1274,9,9,1,0
993,SW60C80_00993,1,1276,5,5,0,1
994,SW60C80_00994,1,1281,13,13,0,1
995,SW60C80_00995,1,1282,14,14,0,1
996,SW60C80_00996,2,1283,3,3,2,0
997,SW60C80_00997,1,1284,7,7,1,0
998,SW60C80_00998,2,1287,3,3,1,1
999,SW60C80_00999,1,1288,8,8,1,0
1000,SW60C80_01000,1,1291,7,7,1,0
1001,SW60C80_01001,1,1296,8,8,1,0
1002,SW60C80_01002,1,1299,7,7,1,0
1003,SW60C80_01003,1,1300,7,7,0,1
1004,SW60C80_01004,1,1301,5,5,1,0
1005,SW60C80_01005,1,1302,4,4,1,0
1006,SW60C80_01006,1,1303,9,9,0,1
1007,SW60C80_01007,1,1304,10,10,0,1
1008,SW60C80_01008,2,1308,5,5,2,0
1009,SW60C80_01009,1,1310,3,3,1,0
1010,SW60C80_01010,1,1311,4,4,1,0
1011,SW60C80_01011,1,1313,8,8,1,0
1012,SW60C80_01012,1,1315,23,23,0,1
1013,SW60C80_01013,1,1316,12,12,1,0
1014,SW60C80_01014,1,1319,3,3,1,0
1015,SW60C80_01015,1,1322,12,12,0,1
1016,SW60C80_01016,1,1325,12,12,1,0
1017,SW60C80_01017,1,1326,11,11,0,1
1018,SW60C80_01018,1,1327,21,21,0,1
1019,SW60C80_01019,1,1328,10,10,1,0
1020,SW60C80_01020,1,1330,5,5,0,1
1021,SW60C80_01021,1,1331,2,2,1,0
1022,SW60C80_01022,1,1335,5,5,1,0
1023,SW60C80_01023,1,1336,3,3,0,1
1024,SW60C80_01024,1,1339,5,5,1,0
1025,SW60C80_01025,1,1340,12,12,1,0
1026,SW60C80_01026,1,1341,4,4,1,0
1027,SW60C80_01027,1,1342,9,9,0,1
1028,SW60C80_01028,1,1343,6,6,0,1
1029,SW60C80_01029,1,1344,12,12,1,0
1030,SW60C80_01030,1,1345,5,5,1,0
1031,SW60C80_01031,1,1346,5,5,0,1
1032,SW60C80_01032,1,1347,9,9,1,0
1033,SW60C80_01033,1,1348,13,13,0,1
1034,SW60C80_01034,1,1349,4,4,1,0
1035,SW60C80_01035,1,1350,3,3,0,1
1036,SW60C80_01036,1,1351,7,7,1,0
1037,SW60C80_01037,1,1352,18,18,1,0
1038,SW60C80_01038,1,1354,10,10,0,1
1039,SW60C80_01039,2,1355,3,3,2,0
1040,SW60C80_01040,1,1356,10,10,1,0
1041,SW60C80_01041,1,1359,3,3,1,0
1042,SW60C80_01042,2,1360,17,18,0,2
1043,SW60C80_01043,1,1362,24,24,0,1
1044,SW60C80_01044,1,1363,4,4,0,1
1045,SW60C80_01045,2,1366,3,3,0,2
1046,SW60C80_01046,1,1369,4,4,0,1
1047,SW60C80_01047,1,1371,3,3,1,0
1048,SW60C80_01048,1,1372,2,2,0,1
1049,SW60C80_01049,1,1373,8,8,1,0
1050,SW60C80_01050,1,1375,3,3,1,0
1051,SW60C80_01051,1,1376,7,7,0,1
1052,SW60C80_01052,1,1377,7,7,1,0
1053,SW60C80_01053,1,1378,10,10,0,1
1054,SW60C80_01054,1,1379,11,11,0,1
1055,SW60C80_01055,1,1380,8,8,0,1
1056,SW60C80_01056,1,1381,9,9,0,1
1057,SW60C80_01057,1,1382,5,5,1,0
1058,SW60C80_01058,1,1383,6,6,1,0
1059,SW60C80_01059,1,1386,6,6,1,0
1060,SW60C80_01060,1,1388,3,3,0,1
1061,SW60C80_01061,1,1389,12,12,1,0
1062,SW60C80_01062,2,1390,3,3,1,1
1063,SW60C80_01063,1,1392,16,16,1,0
1064,SW60C80_01064,1,1393,7,7,0,1
1065,SW60C80_01065,1,1395,8,8,0,1
1066,SW60C80_01066,1,1396,6,6,0,1
1067,SW60C80_01067,1,1397,8,8,1,0
1068,SW60C80_01068,1,1398,5,5,1,0
1069,SW60C80_01069,1,1399,4,4,1,0
1070,SW60C80_01070,1,1401,7,7,0,1
1071,SW60C80_01071,1,1402,7,7,1,0
1072,SW60C80_01072,1,1405,12,12,0,1
1073,SW60C80_01073,1,1406,8,8,1,0
1074,SW60C80_01074,1,1407,14,14,1,0
1075,SW60C80_01075,1,1408,14,14,1,0
1076,SW60C80_01076,1,1412,4,4,1,0
1077,SW60C80_01077,1,1413,10,10,1,0
1078,SW60C80_01078,1,1414,5,5,0,1
1079,SW60C80_01079,1,1418,9,9,0,1
1080,SW60C80_01080,1,1419,2,2,1,0
1081,SW60C80_01081,1,1420,11,11,0,1
1082,SW60C80_01082,2,1421,3,3,1,1
1083,SW60C80_01083,1,1423,8,8,0,1
1084,SW60C80_01084,1,1424,11,11,0,1
1085,SW60C80_01085,1,1425,5,5,0,1
1086,SW60C80_01086,1,1427,3,3,1,0
1087,SW60C80_01087,1,1428,9,9,0,1
1088,SW60C80_01088,1,1429,6,6,1,0
1089,SW60C80_01089,1,1430,8,8,0,1
1090,SW60C80_01090,1,1431,5,5,1,0
1091,SW60C80_01091,1,1433,6,6,0,1
1092,SW60C80_01092,1,1435,6,6,1,0
1093,SW60C80_01093,1,1436,4,4,1,0
1094,SW60C80_01094,1,1439,4,4,0,1
1095,SW60C80_01095,1,1440,3,3,1,0
1096,SW60C80_01096,1,1442,9,9,1,0
1097,SW60C80_01097,1,1443,7,7,0,1
1098,SW60C80_01098,1,1446,2,2,0,1
1099,SW60C80_01099,1,1447,9,9,0,1
1100,SW60C80_01100,1,1448,8,8,0,1
1101,SW60C80_01101,1,1450,2,2,0,1
1102,SW60C80_01102,1,1452,17,17,1,0
1103,SW60C80_01103,1,1453,5,5,1,0
1104,SW60C80_01104,2,1454,9,10,0,2
1105,SW60C80_01105,1,1456,7,7,0,1
1106,SW60C80_01106,1,1458,9,9,1,0
1107,SW60C80_01107,1,1459,11,11,1,0
1108,SW60C80_01108,1,1460,8,8,0,1
1109,SW60C80_01109,1,1461,2,2,0,1
1110,SW60C80_01110,1,1463,6,6,1,0
1111,SW60C80_01111,1,1464,4,4,1,0
1112,SW60C80_01112,1,1466,12,12,0,1
1113,SW60C80_01113,1,1467,17,17,0,1
1114,SW60C80_01114,1,1469,5,5,1,0
1115,SW60C80_01115,1,1471,8,8,0,1
1116,SW60C80_01116,1,1472,6,6,1,0
1117,SW60C80_01117,1,1473,9,9,1,0
1118,SW60C80_01118,1,1475,5,5,0,1
1119,SW60C80_01119,1,1476,68,68,0,1
1120,SW60C80_01120,1,1477,11,11,0,1
1121,SW60C80_01121,1,1478,9,9,1,0
1122,SW60C80_01122,2,1480,4,5,2,0
1123,SW60C80_01123,1,1481,5,5,1,0
1124,SW60C80_01124,1,1485,8,8,0,1
1125,SW60C80_01125,1,1487,7,7,1,0
1126,SW60C80_01126,1,1490,6,6,0,1
1127,SW60C80_01127,1,1491,10,10,1,0
1128,SW60C80_01128,1,1492,5,5,0,1
1129,SW60C80_01129,1,1493,12,12,0,1
1130,SW60C80_01130,1,1496,4,4,1,0
1131,SW60C80_01131,1,1497,8,8,1,0
1132,SW60C80_01132,1,1500,7,7,1,0
1133,SW60C80_01133,1,1501,4,4,1,0
1134,SW60C80_01134,1,1503,8,8,0,1
1135,SW60C80_01135,1,1504,10,10,0,1
1136,SW60C80_01136,1,1506,2,2,0,1
1137,SW60C80_01137,1,1508,1,1,0,1
1138,SW60C80_01138,1,1511,5,5,0,1
1139,SW60C80_01139,1,1513,10,10,1,0
1140,SW60C80_01140,1,1514,6,6,1,0
1141,SW60C80_01141,1,1515,9,9,0,1
1142,SW60C80_01142,1,1516,5,5,1,0
1143,SW60C80_01143,1,1517,12,12,1,0
1144,SW60C80_01144,1,1518,5,5,0,1
1145,SW60C80_01145,1,1519,4,4,1,0
1146,SW60C80_01146,1,1520,6,6,0,1
1147,SW60C80_01147,1,1523,3,3,1,0
1148,SW60C80_01148,1,1524,3,3,0,1
1149,SW60C80_01149,1,1525,6,6,0,1
1150,SW60C80_01150,1,1526,4,4,1,0
1151,SW60C80_01151,1,1527,12,12,1,0
1152,SW60C80_01152,1,1529,14,14,1,0
1153,SW60C80_01153,1,1530,8,8,1,0
1154,SW60C80_01154,1,1531,9,9,0,1
1155,SW60C80_01155,1,1535,4,4,1,0
1156,SW60C80_01156,1,1540,10,10,1,0
1157,SW60C80_01157,1,1542,9,9,1,0
1158,SW60C80_01158,1,1545,16,16,1,0
1159,SW60C80_01159,1,1547,6,6,1,0
1160,SW60C80_01160,1,1548,7,7,0,1
1161,SW60C80_01161,1,1549,7,7,1,0
1162,SW60C80_01162,1,1550,6,6,1,0
1163,SW60C80_01163,1,1553,11,11,0,1
1164,SW60C80_01164,1,1556,10,10,0,1
1165,SW60C80_01165,1,1558,9,9,1,0
1166,SW60C80_01166,1,1559,11,11,1,0
1167,SW60C80_01167,1,1560,4,4,0,1
1168,SW60C80_01168,1,1561,7,7,0,1
1169,SW60C80_01169,1,1563,8,8,1,0
1170,SW60C80_01170,1,1564,7,7,1,0
1171,SW60C80_01171,1,1566,16,16,1,0
1172,SW60C80_01172,1,1567,10,10,0,1
1173,SW60C80_01173,1,1568,3,3,0,1
1174,SW60C80_01174,1,1569,20,20,1,0
1175,SW60C80_01175,1,1570,4,4,0,1
1176,SW60C80_01176,1,1571,13,13,1,0
1177,SW60C80_01177,1,1573,4,4,1,0
1178,SW60C80_01178,1,1576,3,3,0,1
1179,SW60C80_01179,1,1577,11,11,1,0
1180,SW60C80_01180,1,1578,2,2,1,0
1181,SW60C80_01181,1,1579,4,4,1,0
1182,SW60C80_01182,1,1580,3,3,0,1
1183,SW60C80_01183,1,1581,12,12,1,0
1184,SW60C80_01184,1,1582,3,3,1,0
1185,SW60C80_01185,1,1583,6,6,1,0
1186,SW60C80_01186,1,1587,6,6,1,0
