group_index,group_id,size,first_index,minimum_length,maximum_length,negative_n,positive_n
605,SW60C80_00605,1,675,5,5,0,1
606,SW60C80_00606,1,677,10,10,1,0
607,SW60C80_00607,1,678,10,10,0,1
608,SW60C80_00608,1,679,10,10,0,1
609,SW60C80_00609,1,680,12,12,0,1
610,SW60C80_00610,1,681,4,4,0,1
611,SW60C80_00611,1,682,14,14,0,1
612,SW60C80_00612,1,683,4,4,0,1
613,SW60C80_00613,1,684,13,13,0,1
614,SW60C80_00614,1,685,14,14,0,1
615,SW60C80_00615,1,687,6,6,0,1
616,SW60C80_00616,1,688,12,12,1,0
617,SW60C80_00617,1,689,26,26,0,1
618,SW60C80_00618,1,690,13,13,0,1
619,SW60C80_00619,1,691,11,11,1,0
620,SW60C80_00620,2,692,4,4,0,2
621,SW60C80_00621,1,693,2,2,0,1
622,SW60C80_00622,1,694,3,3,0,1
623,SW60C80_00623,1,695,13,13,0,1
624,SW60C80_00624,1,696,4,4,1,0
625,SW60C80_00625,1,697,18,18,1,0
626,SW60C80_00626,1,698,12,12,0,1
627,SW60C80_00627,1,699,3,3,1,0
628,SW60C80_00628,1,700,16,16,1,0
629,SW60C80_00629,1,701,10,10,0,1
630,SW60C80_00630,2,702,3,3,2,0
631,SW60C80_00631,2,703,3,3,1,1
632,SW60C80_00632,1,704,17,17,1,0
633,SW60C80_00633,1,705,6,6,1,0
634,SW60C80_00634,1,706,11,11,0,1
635,SW60C80_00635,1,708,4,4,1,0
636,SW60C80_00636,1,709,17,17,1,0
637,SW60C80_00637,1,710,3,3,1,0
638,SW60C80_00638,1,711,8,8,1,0
639,SW60C80_00639,1,712,5,5,1,0
640,SW60C80_00640,1,713,13,13,0,1
641,SW60C80_00641,1,715,5,5,1,0
642,SW60C80_00642,1,716,6,6,1,0
643,SW60C80_00643,1,717,10,10,1,0
644,SW60C80_00644,1,718,14,14,1,0
645,SW60C80_00645,1,719,3,3,0,1
646,SW60C80_00646,1,720,2,2,1,0
647,SW60C80_00647,1,721,3,3,0,1
648,SW60C80_00648,1,722,2,2,1,0
649,SW60C80_00649,1,724,11,11,1,0
650,SW60C80_00650,1,725,11,11,1,0
651,SW60C80_00651,1,726,9,9,0,1
652,SW60C80_00652,1,727,6,6,1,0
653,SW60C80_00653,1,728,13,13,1,0
654,SW60C80_00654,1,729,14,14,1,0
655,SW60C80_00655,1,731,6,6,1,0
656,SW60C80_00656,1,732,2,2,0,1
657,SW60C80_00657,1,734,14,14,1,0
658,SW60C80_00658,1,735,40,40,0,1
659,SW60C80_00659,1,736,3,3,0,1
660,SW60C80_00660,1,737,9,9,0,1
661,SW60C80_00661,2,738,5,5,0,2
662,SW60C80_00662,1,740,4,4,0,1
663,SW60C80_00663,1,741,14,14,0,1
664,SW60C80_00664,1,743,2,2,0,1
665,SW60C80_00665,1,744,12,12,0,1
666,SW60C80_00666,1,746,8,8,1,0
667,SW60C80_00667,1,747,7,7,1,0
668,SW60C80_00668,1,749,11,11,1,0
669,SW60C80_00669,1,750,12,12,1,0
670,SW60C80_00670,1,751,9,9,1,0
671,SW60C80_00671,1,752,2,2,0,1
672,SW60C80_00672,1,753,4,4,1,0
673,SW60C80_00673,1,754,5,5,0,1
674,SW60C80_00674,1,756,8,8,1,0
675,SW60C80_00675,1,757,9,9,1,0
676,SW60C80_00676,1,758,8,8,0,1
677,SW60C80_00677,1,759,7,7,1,0
678,SW60C80_00678,1,760,9,9,0,1
679,SW60C80_00679,1,761,6,6,1,0
680,SW60C80_00680,1,763,4,4,1,0
681,SW60C80_00681,1,764,9,9,1,0
682,SW60C80_00682,1,765,13,13,1,0
683,SW60C80_00683,4,766,3,3,1,3
684,SW60C80_00684,1,767,8,8,1,0
685,SW60C80_00685,1,768,11,11,1,0
686,SW60C80_00686,1,769,5,5,0,1
687,SW60C80_00687,1,770,4,4,0,1
688,SW60C80_00688,1,772,2,2,1,0
689,SW60C80_00689,1,773,6,6,1,0
690,SW60C80_00690,1,774,9,9,1,0
691,SW60C80_00691,2,775,6,7,0,2
692,SW60C80_00692,1,776,10,10,0,1
693,SW60C80_00693,2,777,6,6,2,0
694,SW60C80_00694,1,778,8,8,1,0
695,SW60C80_00695,1,779,4,4,1,0
696,SW60C80_00696,1,780,7,7,1,0
697,SW60C80_00697,1,781,5,5,0,1
698,SW60C80_00698,1,782,2,2,0,1
699,SW60C80_00699,1,783,8,8,0,1
700,SW60C80_00700,1,784,10,10,1,0
701,SW60C80_00701,2,785,3,3,0,2
702,SW60C80_00702,1,786,9,9,1,0
703,SW60C80_00703,1,787,7,7,1,0
704,SW60C80_00704,3,789,5,6,3,0
705,SW60C80_00705,1,790,13,13,1,0
706,SW60C80_00706,1,791,6,6,1,0
707,SW60C80_00707,2,793,4,5,0,2
708,SW60C80_00708,1,794,8,8,0,1
709,SW60C80_00709,1,797,7,7,0,1
710,SW60C80_00710,1,798,13,13,1,0
711,SW60C80_00711,1,799,7,7,1,0
712,SW60C80_00712,1,800,12,12,0,1
713,SW60C80_00713,1,802,15,15,1,0
714,SW60C80_00714,1,803,13,13,1,0
715,SW60C80_00715,1,804,3,3,0,1
716,SW60C80_00716,3,805,4,5,3,0
717,SW60C80_00717,1,806,4,4,1,0
718,SW60C80_00718,1,807,12,12,0,1
719,SW60C80_00719,1,809,9,9,1,0
720,SW60C80_00720,1,810,3,3,0,1
721,SW60C80_00721,1,811,5,5,1,0
722,SW60C80_00722,2,814,5,6,1,1
723,SW60C80_00723,1,815,11,11,0,1
724,SW60C80_00724,1,818,11,11,1,0
725,SW60C80_00725,1,819,10,10,0,1
726,SW60C80_00726,1,820,10,10,1,0
727,SW60C80_00727,1,823,11,11,1,0
728,SW60C80_00728,1,824,1,1,0,1
729,SW60C80_00729,1,825,7,7,1,0
730,SW60C80_00730,1,826,10,10,1,0
731,SW60C80_00731,1,828,11,11,1,0
732,SW60C80_00732,1,829,2,2,1,0
733,SW60C80_00733,1,830,18,18,0,1
734,SW60C80_00734,1,831,3,3,1,0
735,SW60C80_00735,1,832,6,6,1,0
736,SW60C80_00736,1,833,7,7,1,0
737,SW60C80_00737,1,834,9,9,1,0
738,SW60C80_00738,1,835,7,7,0,1
739,SW60C80_00739,1,836,8,8,1,0
740,SW60C80_00740,1,837,10,10,1,0
741,SW60C80_00741,1,838,8,8,0,1
742,SW60C80_00742,1,841,11,11,1,0
743,SW60C80_00743,1,842,10,10,1,0
744,SW60C80_00744,1,843,4,4,1,0
745,SW60C80_00745,1,844,6,6,1,0
746,SW60C80_00746,1,845,3,3,0,1
747,SW60C80_00747,1,846,8,8,1,0
748,SW60C80_00748,1,848,14,14,1,0
749,SW60C80_00749,1,849,6,6,1,0
750,SW60C80_00750,1,850,5,5,1,0
751,SW60C80_00751,1,851,4,4,0,1
752,SW60C80_00752,1,852,9,9,1,0
753,SW60C80_00753,1,853,14,14,1,0
754,SW60C80_00754,1,854,26,26,0,1
755,SW60C80_00755,1,855,4,4,0,1
756,SW60C80_00756,1,856,9,9,1,0
757,SW60C80_00757,1,857,14,14,1,0
758,SW60C80_00758,1,859,6,6,1,0
759,SW60C80_00759,1,862,12,12,0,1
760,SW60C80_00760,1,863,5,5,0,1
761,SW60C80_00761,1,865,8,8,1,0
762,SW60C80_00762,1,866,6,6,1,0
763,SW60C80_00763,3,867,3,3,2,1
764,SW60C80_00764,1,868,7,7,1,0
765,SW60C80_00765,2,869,5,6,1,1
766,SW60C80_00766,1,871,4,4,1,0
767,SW60C80_00767,1,872,5,5,0,1
768,SW60C80_00768,2,873,4,4,0,2
769,SW60C80_00769,1,874,16,16,1,0
770,SW60C80_00770,1,875,12,12,0,1
771,SW60C80_00771,2,876,3,3,0,2
772,SW60C80_00772,1,877,5,5,1,0
773,SW60C80_00773,1,878,4,4,1,0
774,SW60C80_00774,1,879,3,3,0,1
775,SW60C80_00775,1,880,16,16,1,0
776,SW60C80_00776,1,881,2,2,0,1
777,SW60C80_00777,1,882,3,3,0,1
778,SW60C80_00778,1,883,7,7,1,0
779,SW60C80_00779,1,885,4,4,0,1
780,SW60C80_00780,1,886,5,5,1,0
781,SW60C80_00781,1,887,2,2,0,1
782,SW60C80_00782,1,888,5,5,0,1
783,SW60C80_00783,1,889,12,12,0,1
784,SW60C80_00784,1,891,20,20,0,1
785,SW60C80_00785,1,892,13,13,1,0
786,SW60C80_00786,1,893,11,11,0,1
787,SW60C80_00787,2,894,3,3,2,0
788,SW60C80_00788,1,896,3,3,1,0
789,SW60C80_00789,1,897,7,7,1,0
790,SW60C80_00790,1,898,6,6,1,0
791,SW60C80_00791,1,899,6,6,1,0
792,SW60C80_00792,1,900,18,18,1,0
793,SW60C80_00793,1,901,6,6,1,0
794,SW60C80_00794,1,904,2,2,0,1
795,SW60C80_00795,1,905,15,15,1,0
796,SW60C80_00796,1,906,2,2,1,0
797,SW60C80_00797,1,908,18,18,1,0
798,SW60C80_00798,1,909,8,8,1,0
799,SW60C80_00799,1,910,10,10,1,0
800,SW60C80_00800,1,911,10,10,0,1
801,SW60C80_00801,1,912,7,7,1,0
802,SW60C80_00802,1,914,7,7,1,0
803,SW60C80_00803,1,915,16,16,1,0
804,SW60C80_00804,1,916,8,8,1,0
805,SW60C80_00805,1,917,5,5,0,1
806,SW60C80_00806,1,918,7,7,1,0
807,SW60C80_00807,1,919,13,13,1,0
808,SW60C80_00808,1,920,4,4,1,0
809,SW60C80_00809,1,921,3,3,0,1
810,SW60C80_00810,1,922,14,14,0,1
811,SW60C80_00811,1,923,6,6,0,1
812,SW60C80_00812,1,924,3,3,0,1
813,SW60C80_00813,1,925,10,10,0,1
814,SW60C80_00814,1,926,11,11,1,0
815,SW60C80_00815,1,927,3,3,0,1
816,SW60C80_00816,1,928,9,9,1,0
817,SW60C80_00817,1,930,1,1,0,1
818,SW60C80_00818,1,931,19,19,0,1
819,SW60C80_00819,1,932,49,49,0,1
820,SW60C80_00820,1,933,8,8,0,1
821,SW60C80_00821,1,935,14,14,0,1
822,SW60C80_00822,1,936,5,5,1,0
823,SW60C80_00823,1,937,3,3,0,1
824,SW60C80_00824,1,938,8,8,1,0
825,SW60C80_00825,1,939,17,17,0,1
826,SW60C80_00826,1,940,14,14,0,1
827,SW60C80_00827,1,941,21,21,0,1
828,SW60C80_00828,3,942,5,6,1,2
829,SW60C80_00829,1,943,3,3,1,0
830,SW60C80_00830,1,944,9,9,0,1
831,SW60C80_00831,1,945,4,4,0,1
832,SW60C80_00832,1,946,5,5,0,1
833,SW60C80_00833,1,947,2,2,1,0
834,SW60C80_00834,1,948,4,4,1,0
835,SW60C80_00835,1,952,5,5,1,0
836,SW60C80_00836,1,953,3,3,0,1
837,SW60C80_00837,1,954,7,7,1,0
838,SW60C80_00838,1,955,15,15,1,0
839,SW60C80_00839,1,956,10,10,1,0
840,SW60C80_00840,1,957,8,8,1,0
841,SW60C80_00841,1,959,11,11,1,0
842,SW60C80_00842,1,960,3,3,0,1
843,SW60C80_00843,1,961,2,2,1,0
844,SW60C80_00844,1,962,9,9,1,0
845,SW60C80_00845,1,963,4,4,0,1
846,SW60C80_00846,1,964,5,5,1,0
847,SW60C80_00847,3,965,3,3,3,0
848,SW60C80_00848,1,966,5,5,0,1
849,SW60C80_00849,1,967,11,11,1,0
850,SW60C80_00850,1,969,6,6,0,1
851,SW60C80_00851,1,971,14,14,1,0
852,SW60C80_00852,1,973,3,3,0,1
853,SW60C80_00853,1,976,9,9,0,1
854,SW60C80_00854,1,977,10,10,1,0
855,SW60C80_00855,1,979,15,15,1,0
856,SW60C80_00856,1,980,10,10,1,0
857,SW60C80_00857,1,981,9,9,1,0
858,SW60C80_00858,1,982,11,11,0,1
859,SW60C80_00859,2,984,3,3,2,0
860,SW60C80_00860,1,985,8,8,0,1
861,SW60C80_00861,1,986,16,16,0,1
862,SW60C80_00862,1,987,2,2,1,0
863,SW60C80_00863,1,988,6,6,1,0
864,SW60C80_00864,1,989,3,3,0,1
865,SW60C80_00865,1,990,10,10,1,0
866,SW60C80_00866,1,992,11,11,1,0
867,SW60C80_00867,1,993,10,10,1,0
868,SW60C80_00868,1,994,7,7,1,0
869,SW60C80_00869,1,995,3,3,1,0
870,SW60C80_00870,1,997,2,2,1,0
871,SW60C80_00871,1,998,10,10,0,1
872,SW60C80_00872,1,999,4,4,1,0
873,SW60C80_00873,1,1001,6,6,0,1
874,SW60C80_00874,1,1002,4,4,1,0
875,SW60C80_00875,1,1003,4,4,0,1
876,SW60C80_00876,1,1006,7,7,1,0
877,SW60C80_00877,1,1007,2,2,0,1
878,SW60C80_00878,1,1008,4,4,0,1
879,SW60C80_00879,2,1009,6,6,1,1
880,SW60C80_00880,1,1011,10,10,1,0
881,SW60C80_00881,1,1013,8,8,1,0
882,SW60C80_00882,1,1014,14,14,0,1
883,SW60C80_00883,2,1015,8,9,0,2
884,SW60C80_00884,1,1016,3,3,1,0
885,SW60C80_00885,1,1017,12,12,1,0
886,SW60C80_00886,1,1018,11,11,0,1
887,SW60C80_00887,1,1019,11,11,1,0
888,SW60C80_00888,1,1021,4,4,1,0
889,SW60C80_00889,1,1022,4,4,1,0
890,SW60C80_00890,1,1023,9,9,1,0
891,SW60C80_00891,1,1024,6,6,1,0
892,SW60C80_00892,1,1025,6,6,1,0
893,SW60C80_00893,1,1026,5,5,1,0
894,SW60C80_00894,1,1027,3,3,1,0
895,SW60C80_00895,1,1028,10,10,0,1
896,SW60C80_00896,1,1030,7,7,1,0
897,SW60C80_00897,1,1031,3,3,1,0
898,SW60C80_00898,1,1033,7,7,0,1
899,SW60C80_00899,1,1034,11,11,0,1
900,SW60C80_00900,1,1036,5,5,0,1
901,SW60C80_00901,1,1037,9,9,1,0
902,SW60C80_00902,1,1038,2,2,0,1
903,SW60C80_00903,1,1042,4,4,0,1
904,SW60C80_00904,1,1044,13,13,0,1
905,SW60C80_00905,1,1045,9,9,0,1
906,SW60C80_00906,1,1046,3,3,0,1
907,SW60C80_00907,1,1050,14,14,1,0
908,SW60C80_00908,1,1051,8,8,0,1
909,SW60C80_00909,1,1052,8,8,0,1
910,SW60C80_00910,1,1053,4,4,1,0
911,SW60C80_00911,1,1054,8,8,0,1
912,SW60C80_00912,1,1055,2,2,0,1
913,SW60C80_00913,1,1057,12,12,1,0
914,SW60C80_00914,1,1058,9,9,1,0
915,SW60C80_00915,1,1060,5,5,0,1
916,SW60C80_00916,1,1065,13,13,0,1
917,SW60C80_00917,1,1066,14,14,0,1
918,SW60C80_00918,2,1067,3,3,2,0
919,SW60C80_00919,1,1068,7,7,1,0
920,SW60C80_00920,1,1069,6,6,1,0
921,SW60C80_00921,1,1071,3,3,0,1
922,SW60C80_00922,1,1072,8,8,1,0
923,SW60C80_00923,1,1075,7,7,1,0
924,SW60C80_00924,1,1079,8,8,1,0
925,SW60C80_00925,1,1080,7,7,1,0
926,SW60C80_00926,1,1081,7,7,0,1
927,SW60C80_00927,1,1082,5,5,1,0
928,SW60C80_00928,1,1083,4,4,1,0
929,SW60C80_00929,1,1084,9,9,0,1
930,SW60C80_00930,1,1085,10,10,0,1
931,SW60C80_00931,1,1086,6,6,0,1
932,SW60C80_00932,2,1087,5,5,2,0
933,SW60C80_00933,1,1088,3,3,1,0
934,SW60C80_00934,1,1089,4,4,1,0
935,SW60C80_00935,1,1091,8,8,1,0
936,SW60C80_00936,1,1093,23,23,0,1
937,SW60C80_00937,1,1094,12,12,1,0
938,SW60C80_00938,1,1097,3,3,1,0
939,SW60C80_00939,1,1098,12,12,0,1
940,SW60C80_00940,1,1100,12,12,1,0
941,SW60C80_00941,1,1101,11,11,0,1
942,SW60C80_00942,1,1102,21,21,0,1
943,SW60C80_00943,1,1103,10,10,1,0
944,SW60C80_00944,3,1104,3,3,0,3
945,SW60C80_00945,1,1105,5,5,0,1
946,SW60C80_00946,1,1106,2,2,1,0
947,SW60C80_00947,1,1109,5,5,1,0
948,SW60C80_00948,1,1112,5,5,1,0
949,SW60C80_00949,1,1113,12,12,1,0
950,SW60C80_00950,1,1114,4,4,1,0
951,SW60C80_00951,1,1115,9,9,0,1
952,SW60C80_00952,1,1116,6,6,0,1
953,SW60C80_00953,1,1117,12,12,1,0
954,SW60C80_00954,1,1118,5,5,1,0
955,SW60C80_00955,1,1119,5,5,0,1
956,SW60C80_00956,1,1120,9,9,1,0
957,SW60C80_00957,1,1121,13,13,0,1
958,SW60C80_00958,1,1122,4,4,1,0
959,SW60C80_00959,1,1123,7,7,1,0
960,SW60C80_00960,1,1124,18,18,1,0
961,SW60C80_00961,1,1126,10,10,0,1
962,SW60C80_00962,2,1127,3,3,2,0
963,SW60C80_00963,1,1128,10,10,1,0
964,SW60C80_00964,1,1130,3,3,1,0
965,SW60C80_00965,2,1131,17,18,0,2
966,SW60C80_00966,1,1133,24,24,0,1
967,SW60C80_00967,1,1134,4,4,0,1
968,SW60C80_00968,2,1137,3,3,0,2
969,SW60C80_00969,1,1140,4,4,0,1
970,SW60C80_00970,1,1142,3,3,1,0
971,SW60C80_00971,1,1143,2,2,0,1
972,SW60C80_00972,1,1144,8,8,1,0
973,SW60C80_00973,1,1145,3,3,1,0
974,SW60C80_00974,1,1146,7,7,0,1
975,SW60C80_00975,1,1147,7,7,1,0
976,SW60C80_00976,1,1148,10,10,0,1
977,SW60C80_00977,1,1149,11,11,0,1
978,SW60C80_00978,1,1150,8,8,0,1
979,SW60C80_00979,1,1151,9,9,0,1
980,SW60C80_00980,1,1152,5,5,1,0
981,SW60C80_00981,1,1153,6,6,1,0
982,SW60C80_00982,1,1155,6,6,1,0
983,SW60C80_00983,1,1156,3,3,0,1
984,SW60C80_00984,1,1157,12,12,1,0
985,SW60C80_00985,1,1158,3,3,0,1
986,SW60C80_00986,1,1159,16,16,1,0
987,SW60C80_00987,1,1160,7,7,0,1
988,SW60C80_00988,1,1161,8,8,0,1
989,SW60C80_00989,1,1162,6,6,0,1
990,SW60C80_00990,1,1163,8,8,1,0
991,SW60C80_00991,1,1164,4,4,1,0
992,SW60C80_00992,1,1166,7,7,0,1
993,SW60C80_00993,1,1167,7,7,1,0
994,SW60C80_00994,1,1169,12,12,0,1
995,SW60C80_00995,1,1170,8,8,1,0
996,SW60C80_00996,1,1171,14,14,1,0
997,SW60C80_00997,1,1172,14,14,1,0
998,SW60C80_00998,1,1174,3,3,0,1
999,SW60C80_00999,1,1175,4,4,1,0
1000,SW60C80_01000,1,1176,10,10,1,0
1001,SW60C80_01001,1,1177,5,5,0,1
1002,SW60C80_01002,1,1179,8,8,0,1
1003,SW60C80_01003,1,1180,9,9,0,1
1004,SW60C80_01004,1,1181,2,2,1,0
1005,SW60C80_01005,1,1182,11,11,0,1
1006,SW60C80_01006,2,1183,3,3,1,1
1007,SW60C80_01007,1,1185,8,8,0,1
1008,SW60C80_01008,1,1186,11,11,0,1
1009,SW60C80_01009,1,1187,5,5,0,1
1010,SW60C80_01010,1,1188,9,9,0,1
1011,SW60C80_01011,1,1189,6,6,1,0
1012,SW60C80_01012,1,1190,8,8,0,1
1013,SW60C80_01013,1,1191,5,5,1,0
1014,SW60C80_01014,1,1192,6,6,0,1
1015,SW60C80_01015,1,1193,6,6,1,0
1016,SW60C80_01016,1,1194,4,4,1,0
1017,SW60C80_01017,1,1196,4,4,0,1
1018,SW60C80_01018,1,1197,3,3,1,0
1019,SW60C80_01019,1,1199,9,9,1,0
1020,SW60C80_01020,1,1200,7,7,0,1
1021,SW60C80_01021,1,1201,2,2,0,1
1022,SW60C80_01022,1,1202,9,9,0,1
1023,SW60C80_01023,1,1203,8,8,0,1
1024,SW60C80_01024,1,1205,2,2,0,1
1025,SW60C80_01025,1,1206,17,17,1,0
1026,SW60C80_01026,1,1207,5,5,1,0
1027,SW60C80_01027,2,1208,9,10,0,2
1028,SW60C80_01028,1,1209,7,7,0,1
1029,SW60C80_01029,1,1210,9,9,1,0
1030,SW60C80_01030,1,1211,11,11,1,0
1031,SW60C80_01031,1,1212,8,8,0,1
1032,SW60C80_01032,1,1213,2,2,0,1
1033,SW60C80_01033,1,1215,6,6,1,0
1034,SW60C80_01034,1,1216,4,4,1,0
1035,SW60C80_01035,1,1218,12,12,0,1
1036,SW60C80_01036,1,1219,17,17,0,1
1037,SW60C80_01037,1,1220,3,3,1,0
1038,SW60C80_01038,1,1222,8,8,0,1
1039,SW60C80_01039,1,1223,6,6,1,0
1040,SW60C80_01040,1,1224,9,9,1,0
1041,SW60C80_01041,1,1226,5,5,0,1
1042,SW60C80_01042,1,1227,68,68,0,1
1043,SW60C80_01043,1,1228,11,11,0,1
1044,SW60C80_01044,1,1229,9,9,1,0
1045,SW60C80_01045,2,1230,4,5,2,0
1046,SW60C80_01046,1,1231,5,5,1,0
1047,SW60C80_01047,1,1234,8,8,0,1
1048,SW60C80_01048,1,1236,7,7,1,0
1049,SW60C80_01049,1,1238,6,6,0,1
1050,SW60C80_01050,1,1239,10,10,1,0
1051,SW60C80_01051,1,1240,5,5,0,1
1052,SW60C80_01052,1,1241,12,12,0,1
1053,SW60C80_01053,1,1242,4,4,1,0
1054,SW60C80_01054,1,1243,8,8,1,0
1055,SW60C80_01055,1,1245,7,7,1,0
1056,SW60C80_01056,1,1246,4,4,1,0
1057,SW60C80_01057,1,1247,8,8,0,1
1058,SW60C80_01058,1,1248,10,10,0,1
1059,SW60C80_01059,1,1249,2,2,0,1
1060,SW60C80_01060,1,1250,1,1,0,1
1061,SW60C80_01061,1,1252,5,5,0,1
1062,SW60C80_01062,1,1254,10,10,1,0
1063,SW60C80_01063,1,1255,9,9,0,1
1064,SW60C80_01064,1,1256,5,5,1,0
1065,SW60C80_01065,1,1257,12,12,1,0
1066,SW60C80_01066,1,1258,5,5,0,1
1067,SW60C80_01067,1,1259,4,4,1,0
1068,SW60C80_01068,1,1260,6,6,0,1
1069,SW60C80_01069,1,1262,3,3,1,0
1070,SW60C80_01070,1,1263,3,3,0,1
1071,SW60C80_01071,1,1264,6,6,0,1
1072,SW60C80_01072,1,1265,12,12,1,0
1073,SW60C80_01073,1,1267,14,14,1,0
1074,SW60C80_01074,1,1268,8,8,1,0
1075,SW60C80_01075,1,1269,9,9,0,1
1076,SW60C80_01076,1,1271,4,4,1,0
1077,SW60C80_01077,1,1274,10,10,1,0
1078,SW60C80_01078,1,1275,9,9,1,0
1079,SW60C80_01079,1,1277,16,16,1,0
1080,SW60C80_01080,1,1278,6,6,1,0
1081,SW60C80_01081,1,1279,7,7,0,1
1082,SW60C80_01082,1,1280,7,7,1,0
1083,SW60C80_01083,1,1281,6,6,1,0
1084,SW60C80_01084,1,1284,11,11,0,1
1085,SW60C80_01085,1,1287,10,10,0,1
1086,SW60C80_01086,1,1288,9,9,1,0
1087,SW60C80_01087,1,1289,11,11,1,0
1088,SW60C80_01088,1,1290,4,4,0,1
1089,SW60C80_01089,1,1291,7,7,0,1
1090,SW60C80_01090,1,1293,8,8,1,0
1091,SW60C80_01091,1,1294,7,7,1,0
1092,SW60C80_01092,1,1296,16,16,1,0
1093,SW60C80_01093,1,1297,10,10,0,1
1094,SW60C80_01094,1,1298,3,3,0,1
1095,SW60C80_01095,1,1299,20,20,1,0
1096,SW60C80_01096,1,1300,4,4,0,1
1097,SW60C80_01097,1,1301,13,13,1,0
1098,SW60C80_01098,1,1303,4,4,1,0
1099,SW60C80_01099,1,1304,3,3,0,1
1100,SW60C80_01100,1,1305,11,11,1,0
1101,SW60C80_01101,1,1306,2,2,1,0
1102,SW60C80_01102,1,1307,4,4,1,0
1103,SW60C80_01103,1,1308,3,3,0,1
1104,SW60C80_01104,1,1309,12,12,1,0
1105,SW60C80_01105,1,1310,6,6,1,0
1106,SW60C80_01106,1,1313,6,6,1,0
1107,SW60C80_01107,1,1314,13,13,0,1
1108,SW60C80_01108,1,1315,8,8,1,0
1109,SW60C80_01109,1,1316,7,7,1,0
1110,SW60C80_01110,1,1318,9,9,1,0
1111,SW60C80_01111,1,1319,7,7,0,1
1112,SW60C80_01112,2,1320,3,3,0,2
1113,SW60C80_01113,1,1321,11,11,1,0
1114,SW60C80_01114,1,1322,6,6,1,0
1115,SW60C80_01115,1,1323,18,18,1,0
1116,SW60C80_01116,1,1325,2,2,0,1
1117,SW60C80_01117,1,1326,10,10,0,1
1118,SW60C80_01118,1,1328,16,16,1,0
1119,SW60C80_01119,1,1330,16,16,1,0
1120,SW60C80_01120,1,1331,7,7,0,1
1121,SW60C80_01121,1,1332,4,4,1,0
1122,SW60C80_01122,1,1333,3,3,0,1
1123,SW60C80_01123,1,1335,14,14,1,0
1124,SW60C80_01124,1,1336,4,4,0,1
1125,SW60C80_01125,1,1337,3,3,0,1
1126,SW60C80_01126,1,1338,10,10,1,0
1127,SW60C80_01127,1,1339,14,14,0,1
1128,SW60C80_01128,1,1340,8,8,1,0
1129,SW60C80_01129,1,1341,3,3,1,0
1130,SW60C80_01130,1,1343,7,7,0,1
1131,SW60C80_01131,1,1344,14,14,1,0
1132,SW60C80_01132,1,1346,7,7,1,0
1133,SW60C80_01133,1,1347,6,6,0,1
1134,SW60C80_01134,1,1348,5,5,0,1
1135,SW60C80_01135,1,1349,2,2,0,1
1136,SW60C80_01136,1,1350,10,10,0,1
1137,SW60C80_01137,1,1352,2,2,1,0
1138,SW60C80_01138,1,1353,15,15,0,1
1139,SW60C80_01139,1,1354,4,4,1,0
1140,SW60C80_01140,1,1357,16,16,0,1
1141,SW60C80_01141,1,1358,13,13,1,0
1142,SW60C80_01142,1,1362,9,9,0,1
1143,SW60C80_01143,1,1363,5,5,1,0
1144,SW60C80_01144,1,1367,5,5,1,0
1145,SW60C80_01145,1,1368,13,13,1,0
1146,SW60C80_01146,1,1369,4,4,1,0
1147,SW60C80_01147,1,1371,8,8,0,1
1148,SW60C80_01148,1,1372,2,2,1,0
1149,SW60C80_01149,1,1373,5,5,0,1
1150,SW60C80_01150,1,1374,3,3,1,0
1151,SW60C80_01151,1,1375,6,6,1,0
1152,SW60C80_01152,1,1376,11,11,1,0
1153,SW60C80_01153,1,1377,7,7,1,0
1154,SW60C80_01154,1,1378,6,6,1,0
1155,SW60C80_01155,1,1379,6,6,0,1
1156,SW60C80_01156,1,1380,9,9,0,1
1157,SW60C80_01157,1,1381,2,2,1,0
1158,SW60C80_01158,1,1383,11,11,0,1
1159,SW60C80_01159,1,1384,10,10,1,0
1160,SW60C80_01160,1,1385,2,2,1,0
1161,SW60C80_01161,1,1386,6,6,1,0
1162,SW60C80_01162,1,1389,5,5,1,0
1163,SW60C80_01163,1,1391,5,5,0,1
1164,SW60C80_01164,1,1392,7,7,1,0
1165,SW60C80_01165,1,1393,4,4,0,1
1166,SW60C80_01166,1,1394,5,5,0,1
1167,SW60C80_01167,1,1395,5,5,1,0
1168,SW60C80_01168,1,1396,11,11,1,0
1169,SW60C80_01169,1,1397,8,8,1,0
1170,SW60C80_01170,1,1398,15,15,1,0
1171,SW60C80_01171,1,1399,4,4,1,0
1172,SW60C80_01172,1,1400,15,15,0,1
1173,SW60C80_01173,1,1401,19,19,1,0
1174,SW60C80_01174,1,1402,12,12,0,1
1175,SW60C80_01175,1,1404,6,6,0,1
1176,SW60C80_01176,1,1405,2,2,1,0
1177,SW60C80_01177,1,1406,7,7,1,0
1178,SW60C80_01178,1,1407,9,9,0,1
1179,SW60C80_01179,1,1408,5,5,1,0
1180,SW60C80_01180,1,1410,8,8,1,0
1181,SW60C80_01181,1,1411,8,8,0,1
1182,SW60C80_01182,1,1412,4,4,0,1
1183,SW60C80_01183,1,1413,13,13,1,0
1184,SW60C80_01184,1,1414,6,6,0,1
1185,SW60C80_01185,1,1415,14,14,1,0
1186,SW60C80_01186,1,1418,4,4,0,1
1187,SW60C80_01187,1,1419,4,4,1,0
1188,SW60C80_01188,1,1420,9,9,1,0
1189,SW60C80_01189,1,1421,6,6,0,1
